Month,Store,Metric,Amount
Jul 2024,NSS,Outlet EBITDA,5.21
Jul 2024,GEB,Outlet EBITDA,1.73
Jul 2024,ROH,Outlet EBITDA,0.92
Jul 2024,EKL,Outlet EBITDA,6.68
Jul 2024,PBF,Outlet EBITDA,-4.83
Jul 2024,KBB,Outlet EBITDA,-1.34
Jul 2024,PRM,Outlet EBITDA,-1.16
Jul 2024,KAM,Outlet EBITDA,-5.65
Jul 2024,IHY,Outlet EBITDA,9.27
Jul 2024,DCH,Outlet EBITDA,9.99
Jul 2024,SCH,Outlet EBITDA,7.0
Jul 2024,LTP,Outlet EBITDA,3.25
Jul 2024,FSM,Outlet EBITDA,3.02
Jul 2024,GSM,Outlet EBITDA,0.97
Jul 2024,PPM,Outlet EBITDA,2.55
Jul 2024,FLM,Outlet EBITDA,3.92
Jul 2024,FDN,Outlet EBITDA,18.43
Jul 2024,DTK,Outlet EBITDA,10.53
Jul 2024,AKA,Outlet EBITDA,1.22
Jul 2024,HIM,Outlet EBITDA,2.32
Jul 2024,SMR,Outlet EBITDA,16.21
Jul 2024,ATL,Outlet EBITDA,5.16
Jul 2024,DSL,Outlet EBITDA,-0.53
Jul 2024,ATT,Outlet EBITDA,-2.05
Jul 2024,BNJ,Outlet EBITDA,-6.1
Jul 2024,DLP,Outlet EBITDA,4.85
Jul 2024,EXA,Outlet EBITDA,6.62
Jul 2024,VRA,Outlet EBITDA,-0.5
Jul 2024,CPM,Outlet EBITDA,4.66
Jul 2024,KTP,Outlet EBITDA,8.12
Jul 2024,CAR,Outlet EBITDA,1.49
Jul 2024,VEL,Outlet EBITDA,7.16
Aug 2024,EGL,Gross Sales,15.36
Aug 2024,ITPL,Gross Sales,62.64
Aug 2024,RMZ,Gross Sales,18.95
Aug 2024,KOR,Gross Sales,47.44
Aug 2024,DIV,Gross Sales,18.48
Aug 2024,IND,Gross Sales,88.39
Aug 2024,BAG,Gross Sales,14.49
Aug 2024,MAN,Gross Sales,29.57
Aug 2024,MTP,Gross Sales,10.49
Aug 2024,VIR,Gross Sales,29.97
Aug 2024,ARK,Gross Sales,70.0
Aug 2024,HSR,Gross Sales,88.61
Aug 2024,CVR,Gross Sales,11.02
Aug 2024,SJP,Gross Sales,38.31
Aug 2024,ORW,Gross Sales,33.84
Aug 2024,EST,Gross Sales,38.5
Aug 2024,JPN,Gross Sales,59.93
Aug 2024,PTP,Gross Sales,15.69
Aug 2024,SYH,Gross Sales,54.8
Aug 2024,ETF,Gross Sales,22.21
Aug 2024,GSC,Gross Sales,15.86
Aug 2024,ECN,Gross Sales,25.0
Aug 2024,RGA,Gross Sales,20.86
Aug 2024,KNP,Gross Sales,28.89
Aug 2024,KCK,Gross Sales,50.35
Aug 2024,BVG,Gross Sales,38.99
Aug 2024,CLA,Gross Sales,33.69
Aug 2024,IBC,Gross Sales,15.83
Aug 2024,BTG,Gross Sales,35.08
Aug 2024,ECT,Gross Sales,42.23
Aug 2024,RRR,Gross Sales,29.93
Aug 2024,SHV,Gross Sales,31.6
Aug 2024,DCB,Gross Sales,14.13
Aug 2024,STN,Gross Sales,23.87
Aug 2024,JAY,Gross Sales,4.88
Aug 2024,VBP,Gross Sales,54.5
Aug 2024,ADM,Gross Sales,91.14
Aug 2024,SFC,Gross Sales,44.65
Aug 2024,SCK,Gross Sales,55.5
Aug 2024,SES,Gross Sales,29.42
Aug 2024,JIG,Gross Sales,46.63
Aug 2024,GCN,Gross Sales,31.85
Aug 2024,ANN,Gross Sales,41.5
Aug 2024,SKO,Gross Sales,47.97
Aug 2024,JAP,Gross Sales,31.25
Aug 2024,DWR,Gross Sales,34.18
Aug 2024,AVK,Gross Sales,21.85
Aug 2024,CYG,Gross Sales,24.01
Aug 2024,NSS,Gross Sales,39.2
Aug 2024,GEB,Gross Sales,30.81
Aug 2024,ROH,Gross Sales,28.79
Aug 2024,EKL,Gross Sales,63.43
Aug 2024,PBF,Gross Sales,18.87
Aug 2024,KBB,Gross Sales,31.89
Aug 2024,PRM,Gross Sales,13.88
Aug 2024,KAM,Gross Sales,20.06
Aug 2024,MOM,Gross Sales,7.44
Aug 2024,IHY,Gross Sales,41.01
Aug 2024,DCH,Gross Sales,26.24
Aug 2024,SCH,Gross Sales,27.1
Aug 2024,LTP,Gross Sales,21.67
Aug 2024,FSM,Gross Sales,21.9
Aug 2024,GSM,Gross Sales,22.1
Aug 2024,PPM,Gross Sales,22.45
Aug 2024,FLM,Gross Sales,26.89
Aug 2024,FDN,Gross Sales,68.27
Aug 2024,DTK,Gross Sales,46.02
Aug 2024,AKA,Gross Sales,21.89
Aug 2024,HIM,Gross Sales,23.05
Aug 2024,SMR,Gross Sales,64.48
Aug 2024,ATL,Gross Sales,28.66
Aug 2024,DSL,Gross Sales,14.84
Aug 2024,ATT,Gross Sales,16.07
Aug 2024,BNJ,Gross Sales,21.27
Aug 2024,DLP,Gross Sales,25.42
Aug 2024,EXA,Gross Sales,37.09
Aug 2024,VRA,Gross Sales,28.48
Aug 2024,CPM,Gross Sales,27.27
Aug 2024,KTP,Gross Sales,47.27
Aug 2024,CAR,Gross Sales,18.2
Aug 2024,VEL,Gross Sales,37.35
Aug 2024,EGL,GST,0.64
Aug 2024,ITPL,GST,1.24
Aug 2024,RMZ,GST,0.6
Aug 2024,KOR,GST,0.73
Aug 2024,INB,GST,0.0
Aug 2024,DIV,GST,0.4
Aug 2024,IND,GST,0.85
Aug 2024,BAG,GST,0.48
Aug 2024,DLF,GST,0.0
Aug 2024,MAN,GST,0.71
Aug 2024,MTP,GST,0.5
Aug 2024,ETV,GST,0.0
Aug 2024,VIR,GST,0.31
Aug 2024,ARK,GST,0.75
Aug 2024,SIG,GST,0.0
Aug 2024,HSR,GST,1.12
Aug 2024,CVR,GST,0.52
Aug 2024,SJP,GST,0.36
Aug 2024,ORW,GST,1.15
Aug 2024,EST,GST,0.35
Aug 2024,ORE,GST,0.0
Aug 2024,JPN,GST,0.7
Aug 2024,JPC,GST,0.0
Aug 2024,PTP,GST,0.26
Aug 2024,SEC,GST,0.0
Aug 2024,SYH,GST,0.5
Aug 2024,ETF,GST,1.06
Aug 2024,GSC,GST,0.76
Aug 2024,PRI,GST,0.0
Aug 2024,ECN,GST,0.53
Aug 2024,RGA,GST,0.24
Aug 2024,KNP,GST,0.4
Aug 2024,KCK,GST,0.02
Aug 2024,BVG,GST,0.59
Aug 2024,CLA,GST,0.03
Aug 2024,IBC,GST,0.35
Aug 2024,BTG,GST,0.43
Aug 2024,ECT,GST,0.58
Aug 2024,RRR,GST,0.45
Aug 2024,SHV,GST,0.43
Aug 2024,DCB,GST,0.0
Aug 2024,STN,GST,1.0
Aug 2024,JAY,GST,0.23
Aug 2024,VBP,GST,0.66
Aug 2024,ADM,GST,0.65
Aug 2024,SFC,GST,0.01
Aug 2024,SCK,GST,0.0
Aug 2024,SES,GST,0.0
Aug 2024,JIG,GST,0.39
Aug 2024,GCN,GST,0.34
Aug 2024,ANN,GST,0.72
Aug 2024,SKO,GST,0.7
Aug 2024,JAP,GST,0.0
Aug 2024,DWR,GST,0.01
Aug 2024,AVK,GST,0.37
Aug 2024,CYG,GST,0.49
Aug 2024,NSS,GST,0.0
Aug 2024,GEB,GST,0.31
Aug 2024,ROH,GST,0.0
Aug 2024,EKL,GST,0.76
Aug 2024,PBF,GST,0.39
Aug 2024,KBB,GST,0.1
Aug 2024,PRM,GST,0.66
Aug 2024,KAM,GST,0.58
Aug 2024,MOM,GST,0.1
Aug 2024,IHY,GST,1.34
Aug 2024,DCH,GST,0.04
Aug 2024,SCH,GST,1.29
Aug 2024,LTP,GST,0.46
Aug 2024,FSM,GST,1.04
Aug 2024,GSM,GST,0.35
Aug 2024,PPM,GST,0.41
Aug 2024,FLM,GST,0.37
Aug 2024,FDN,GST,1.06
Aug 2024,DTK,GST,0.79
Aug 2024,AKA,GST,0.27
Aug 2024,HIM,GST,0.53
Aug 2024,SMR,GST,0.74
Aug 2024,ATL,GST,0.67
Aug 2024,DSL,GST,0.38
Aug 2024,ATT,GST,0.36
Aug 2024,BNJ,GST,0.41
Aug 2024,DLP,GST,0.91
Aug 2024,EXA,GST,0.87
Aug 2024,VRA,GST,0.74
Aug 2024,CPM,GST,1.17
Aug 2024,KTP,GST,1.13
Aug 2024,CAR,GST,0.65
Aug 2024,VEL,GST,0.73
Aug 2024,EGL,Net Sales,14.72
Aug 2024,ITPL,Net Sales,61.4
Aug 2024,RMZ,Net Sales,18.35
Aug 2024,KOR,Net Sales,46.71
Aug 2024,DIV,Net Sales,18.08
Aug 2024,IND,Net Sales,87.55
Aug 2024,BAG,Net Sales,14.0
Aug 2024,MAN,Net Sales,28.85
Aug 2024,MTP,Net Sales,9.99
Aug 2024,VIR,Net Sales,29.66
Aug 2024,ARK,Net Sales,69.26
Aug 2024,HSR,Net Sales,87.49
Aug 2024,CVR,Net Sales,10.5
Aug 2024,SJP,Net Sales,37.94
Aug 2024,ORW,Net Sales,32.69
Aug 2024,EST,Net Sales,38.15
Aug 2024,ORE,Net Sales,0.0
Aug 2024,AUR,Net Sales,0.0
Aug 2024,JPN,Net Sales,59.23
Aug 2024,JPC,Net Sales,0.0
Aug 2024,PTP,Net Sales,15.43
Aug 2024,SEC,Net Sales,0.0
Aug 2024,SYH,Net Sales,54.3
Aug 2024,ETF,Net Sales,21.15
Aug 2024,GSC,Net Sales,15.1
Aug 2024,PRI,Net Sales,0.0
Aug 2024,ECN,Net Sales,24.46
Aug 2024,RGA,Net Sales,20.63
Aug 2024,KNP,Net Sales,28.49
Aug 2024,KCK,Net Sales,50.33
Aug 2024,BVG,Net Sales,38.4
Aug 2024,CLA,Net Sales,33.66
Aug 2024,IBC,Net Sales,15.48
Aug 2024,BTG,Net Sales,34.64
Aug 2024,ECT,Net Sales,41.65
Aug 2024,RRR,Net Sales,29.49
Aug 2024,SHV,Net Sales,31.17
Aug 2024,DCB,Net Sales,14.13
Aug 2024,STN,Net Sales,22.87
Aug 2024,JAY,Net Sales,4.64
Aug 2024,VBP,Net Sales,53.84
Aug 2024,ADM,Net Sales,90.49
Aug 2024,SFC,Net Sales,44.64
Aug 2024,SCK,Net Sales,55.5
Aug 2024,SES,Net Sales,29.42
Aug 2024,JIG,Net Sales,46.23
Aug 2024,GCN,Net Sales,31.51
Aug 2024,ANN,Net Sales,40.78
Aug 2024,SKO,Net Sales,47.27
Aug 2024,JAP,Net Sales,31.24
Aug 2024,DWR,Net Sales,34.18
Aug 2024,AVK,Net Sales,21.48
Aug 2024,CYG,Net Sales,23.52
Aug 2024,NSS,Net Sales,39.2
Aug 2024,GEB,Net Sales,30.5
Aug 2024,ROH,Net Sales,28.79
Aug 2024,EKL,Net Sales,62.68
Aug 2024,PBF,Net Sales,18.48
Aug 2024,KBB,Net Sales,31.79
Aug 2024,PRM,Net Sales,13.22
Aug 2024,KAM,Net Sales,19.48
Aug 2024,MOM,Net Sales,7.33
Aug 2024,IHY,Net Sales,39.68
Aug 2024,DCH,Net Sales,26.19
Aug 2024,SCH,Net Sales,25.81
Aug 2024,LTP,Net Sales,21.21
Aug 2024,FSM,Net Sales,20.86
Aug 2024,GSM,Net Sales,21.75
Aug 2024,PPM,Net Sales,22.04
Aug 2024,FLM,Net Sales,26.52
Aug 2024,FDN,Net Sales,67.21
Aug 2024,DTK,Net Sales,45.23
Aug 2024,AKA,Net Sales,21.62
Aug 2024,HIM,Net Sales,22.52
Aug 2024,SMR,Net Sales,63.74
Aug 2024,ATL,Net Sales,27.98
Aug 2024,DSL,Net Sales,14.47
Aug 2024,ATT,Net Sales,15.71
Aug 2024,BNJ,Net Sales,20.86
Aug 2024,DLP,Net Sales,24.51
Aug 2024,EXA,Net Sales,36.21
Aug 2024,VRA,Net Sales,27.75
Aug 2024,CPM,Net Sales,26.11
Aug 2024,KTP,Net Sales,46.13
Aug 2024,CAR,Net Sales,17.54
Aug 2024,VEL,Net Sales,36.62
Aug 2024,EGL,COGS (food +packaging),5.68
Aug 2024,ITPL,COGS (food +packaging),24.04
Aug 2024,RMZ,COGS (food +packaging),6.84
Aug 2024,KOR,COGS (food +packaging),16.48
Aug 2024,INB,COGS (food +packaging),0.0
Aug 2024,DIV,COGS (food +packaging),6.31
Aug 2024,IND,COGS (food +packaging),32.41
Aug 2024,BAG,COGS (food +packaging),5.61
Aug 2024,DLF,COGS (food +packaging),0.0
Aug 2024,MAN,COGS (food +packaging),10.13
Aug 2024,MTP,COGS (food +packaging),4.25
Aug 2024,ETV,COGS (food +packaging),0.0
Aug 2024,VIR,COGS (food +packaging),10.08
Aug 2024,ARK,COGS (food +packaging),22.87
Aug 2024,SIG,COGS (food +packaging),0.0
Aug 2024,HSR,COGS (food +packaging),30.26
Aug 2024,CVR,COGS (food +packaging),3.73
Aug 2024,SJP,COGS (food +packaging),14.08
Aug 2024,ORW,COGS (food +packaging),11.75
Aug 2024,EST,COGS (food +packaging),12.87
Aug 2024,ORE,COGS (food +packaging),0.0
Aug 2024,AUR,COGS (food +packaging),0.0
Aug 2024,JPN,COGS (food +packaging),22.11
Aug 2024,JPC,COGS (food +packaging),0.0
Aug 2024,PTP,COGS (food +packaging),6.83
Aug 2024,SEC,COGS (food +packaging),0.0
Aug 2024,SYH,COGS (food +packaging),20.55
Aug 2024,ETF,COGS (food +packaging),8.41
Aug 2024,GSC,COGS (food +packaging),6.02
Aug 2024,PRI,COGS (food +packaging),0.0
Aug 2024,ECN,COGS (food +packaging),8.33
Aug 2024,RGA,COGS (food +packaging),7.08
Aug 2024,KNP,COGS (food +packaging),10.29
Aug 2024,KCK,COGS (food +packaging),18.0
Aug 2024,BVG,COGS (food +packaging),13.13
Aug 2024,CLA,COGS (food +packaging),13.17
Aug 2024,IBC,COGS (food +packaging),5.7
Aug 2024,BTG,COGS (food +packaging),11.59
Aug 2024,ECT,COGS (food +packaging),14.92
Aug 2024,RRR,COGS (food +packaging),10.4
Aug 2024,SHV,COGS (food +packaging),10.95
Aug 2024,DCB,COGS (food +packaging),5.75
Aug 2024,STN,COGS (food +packaging),8.31
Aug 2024,JAY,COGS (food +packaging),3.86
Aug 2024,VBP,COGS (food +packaging),21.91
Aug 2024,ADM,COGS (food +packaging),36.58
Aug 2024,SFC,COGS (food +packaging),17.88
Aug 2024,SCK,COGS (food +packaging),23.31
Aug 2024,SES,COGS (food +packaging),11.55
Aug 2024,JIG,COGS (food +packaging),18.78
Aug 2024,GCN,COGS (food +packaging),14.61
Aug 2024,ANN,COGS (food +packaging),16.06
Aug 2024,SKO,COGS (food +packaging),19.41
Aug 2024,JAP,COGS (food +packaging),13.09
Aug 2024,DWR,COGS (food +packaging),13.99
Aug 2024,AVK,COGS (food +packaging),8.73
Aug 2024,CYG,COGS (food +packaging),8.18
Aug 2024,NSS,COGS (food +packaging),16.49
Aug 2024,GEB,COGS (food +packaging),12.36
Aug 2024,ROH,COGS (food +packaging),11.66
Aug 2024,EKL,COGS (food +packaging),26.37
Aug 2024,PBF,COGS (food +packaging),7.75
Aug 2024,KBB,COGS (food +packaging),14.21
Aug 2024,PRM,COGS (food +packaging),5.18
Aug 2024,KAM,COGS (food +packaging),7.84
Aug 2024,MOM,COGS (food +packaging),2.97
Aug 2024,IHY,COGS (food +packaging),14.34
Aug 2024,DCH,COGS (food +packaging),11.49
Aug 2024,SCH,COGS (food +packaging),10.01
Aug 2024,LTP,COGS (food +packaging),7.81
Aug 2024,FSM,COGS (food +packaging),8.32
Aug 2024,GSM,COGS (food +packaging),8.27
Aug 2024,PPM,COGS (food +packaging),8.11
Aug 2024,FLM,COGS (food +packaging),10.05
Aug 2024,FDN,COGS (food +packaging),23.2
Aug 2024,DTK,COGS (food +packaging),15.73
Aug 2024,AKA,COGS (food +packaging),8.11
Aug 2024,HIM,COGS (food +packaging),8.17
Aug 2024,SMR,COGS (food +packaging),22.07
Aug 2024,ATL,COGS (food +packaging),10.25
Aug 2024,DSL,COGS (food +packaging),5.63
Aug 2024,ATT,COGS (food +packaging),6.01
Aug 2024,BNJ,COGS (food +packaging),8.2
Aug 2024,DLP,COGS (food +packaging),8.84
Aug 2024,EXA,COGS (food +packaging),12.98
Aug 2024,VRA,COGS (food +packaging),10.51
Aug 2024,CPM,COGS (food +packaging),9.58
Aug 2024,KTP,COGS (food +packaging),16.68
Aug 2024,CAR,COGS (food +packaging),6.68
Aug 2024,VEL,COGS (food +packaging),13.28
Aug 2024,EGL,Gross margin,9.04
Aug 2024,ITPL,Gross margin,37.37
Aug 2024,RMZ,Gross margin,11.51
Aug 2024,KOR,Gross margin,30.22
Aug 2024,INB,Gross margin,0.0
Aug 2024,DIV,Gross margin,11.76
Aug 2024,IND,Gross margin,55.14
Aug 2024,BAG,Gross margin,8.39
Aug 2024,DLF,Gross margin,0.0
Aug 2024,MAN,Gross margin,18.72
Aug 2024,MTP,Gross margin,5.73
Aug 2024,ETV,Gross margin,0.0
Aug 2024,VIR,Gross margin,19.58
Aug 2024,ARK,Gross margin,46.39
Aug 2024,SIG,Gross margin,0.0
Aug 2024,HSR,Gross margin,57.23
Aug 2024,CVR,Gross margin,6.77
Aug 2024,SJP,Gross margin,23.87
Aug 2024,ORW,Gross margin,20.94
Aug 2024,EST,Gross margin,25.29
Aug 2024,ORE,Gross margin,0.0
Aug 2024,AUR,Gross margin,0.0
Aug 2024,JPN,Gross margin,37.12
Aug 2024,JPC,Gross margin,0.0
Aug 2024,PTP,Gross margin,8.6
Aug 2024,SEC,Gross margin,0.0
Aug 2024,SYH,Gross margin,33.75
Aug 2024,ETF,Gross margin,12.73
Aug 2024,GSC,Gross margin,9.09
Aug 2024,PRI,Gross margin,0.0
Aug 2024,ECN,Gross margin,16.13
Aug 2024,RGA,Gross margin,13.54
Aug 2024,KNP,Gross margin,18.19
Aug 2024,KCK,Gross margin,32.33
Aug 2024,BVG,Gross margin,25.27
Aug 2024,CLA,Gross margin,20.49
Aug 2024,IBC,Gross margin,9.78
Aug 2024,BTG,Gross margin,23.05
Aug 2024,ECT,Gross margin,26.73
Aug 2024,RRR,Gross margin,19.09
Aug 2024,SHV,Gross margin,20.21
Aug 2024,DCB,Gross margin,8.38
Aug 2024,STN,Gross margin,14.56
Aug 2024,JAY,Gross margin,0.78
Aug 2024,VBP,Gross margin,31.93
Aug 2024,ADM,Gross margin,53.91
Aug 2024,SFC,Gross margin,26.76
Aug 2024,SCK,Gross margin,32.19
Aug 2024,SES,Gross margin,17.88
Aug 2024,JIG,Gross margin,27.45
Aug 2024,GCN,Gross margin,16.9
Aug 2024,ANN,Gross margin,24.72
Aug 2024,SKO,Gross margin,27.86
Aug 2024,JAP,Gross margin,18.16
Aug 2024,DWR,Gross margin,20.19
Aug 2024,AVK,Gross margin,12.75
Aug 2024,CYG,Gross margin,15.34
Aug 2024,NSS,Gross margin,22.71
Aug 2024,GEB,Gross margin,18.14
Aug 2024,ROH,Gross margin,17.13
Aug 2024,EKL,Gross margin,36.31
Aug 2024,PBF,Gross margin,10.73
Aug 2024,KBB,Gross margin,17.58
Aug 2024,PRM,Gross margin,8.04
Aug 2024,KAM,Gross margin,11.64
Aug 2024,MOM,Gross margin,4.36
Aug 2024,IHY,Gross margin,25.34
Aug 2024,DCH,Gross margin,14.71
Aug 2024,SCH,Gross margin,15.8
Aug 2024,LTP,Gross margin,13.39
Aug 2024,FSM,Gross margin,12.53
Aug 2024,GSM,Gross margin,13.48
Aug 2024,PPM,Gross margin,13.93
Aug 2024,FLM,Gross margin,16.47
Aug 2024,FDN,Gross margin,44.01
Aug 2024,DTK,Gross margin,29.51
Aug 2024,AKA,Gross margin,13.51
Aug 2024,HIM,Gross margin,14.35
Aug 2024,SMR,Gross margin,41.67
Aug 2024,ATL,Gross margin,17.73
Aug 2024,DSL,Gross margin,8.83
Aug 2024,ATT,Gross margin,9.7
Aug 2024,BNJ,Gross margin,12.66
Aug 2024,DLP,Gross margin,15.67
Aug 2024,EXA,Gross margin,23.23
Aug 2024,VRA,Gross margin,17.24
Aug 2024,CPM,Gross margin,16.53
Aug 2024,KTP,Gross margin,29.45
Aug 2024,CAR,Gross margin,10.87
Aug 2024,VEL,Gross margin,23.34
Aug 2024,EGL,store Labor Cost,2.89
Aug 2024,ITPL,store Labor Cost,6.59
Aug 2024,RMZ,store Labor Cost,3.17
Aug 2024,KOR,store Labor Cost,4.78
Aug 2024,INB,store Labor Cost,0.0
Aug 2024,DIV,store Labor Cost,3.92
Aug 2024,IND,store Labor Cost,8.06
Aug 2024,BAG,store Labor Cost,3.54
Aug 2024,DLF,store Labor Cost,0.0
Aug 2024,MAN,store Labor Cost,3.89
Aug 2024,MTP,store Labor Cost,2.18
Aug 2024,ETV,store Labor Cost,0.0
Aug 2024,VIR,store Labor Cost,4.01
Aug 2024,ARK,store Labor Cost,5.19
Aug 2024,SIG,store Labor Cost,0.0
Aug 2024,HSR,store Labor Cost,6.79
Aug 2024,CVR,store Labor Cost,2.16
Aug 2024,SJP,store Labor Cost,5.97
Aug 2024,ORW,store Labor Cost,3.68
Aug 2024,EST,store Labor Cost,4.29
Aug 2024,ORE,store Labor Cost,0.0
Aug 2024,AUR,store Labor Cost,0.0
Aug 2024,JPN,store Labor Cost,5.87
Aug 2024,JPC,store Labor Cost,0.0
Aug 2024,PTP,store Labor Cost,3.06
Aug 2024,SEC,store Labor Cost,0.0
Aug 2024,SYH,store Labor Cost,5.64
Aug 2024,ETF,store Labor Cost,3.25
Aug 2024,GSC,store Labor Cost,3.06
Aug 2024,PRI,store Labor Cost,0.0
Aug 2024,ECN,store Labor Cost,3.62
Aug 2024,RGA,store Labor Cost,3.05
Aug 2024,KNP,store Labor Cost,4.27
Aug 2024,KCK,store Labor Cost,3.77
Aug 2024,BVG,store Labor Cost,4.86
Aug 2024,CLA,store Labor Cost,3.78
Aug 2024,IBC,store Labor Cost,2.73
Aug 2024,BTG,store Labor Cost,3.59
Aug 2024,ECT,store Labor Cost,4.27
Aug 2024,RRR,store Labor Cost,3.9
Aug 2024,SHV,store Labor Cost,4.01
Aug 2024,DCB,store Labor Cost,3.56
Aug 2024,STN,store Labor Cost,3.68
Aug 2024,JAY,store Labor Cost,0.25
Aug 2024,VBP,store Labor Cost,4.09
Aug 2024,ADM,store Labor Cost,6.22
Aug 2024,SFC,store Labor Cost,2.95
Aug 2024,SCK,store Labor Cost,3.57
Aug 2024,SES,store Labor Cost,3.59
Aug 2024,JIG,store Labor Cost,5.4
Aug 2024,GCN,store Labor Cost,2.98
Aug 2024,ANN,store Labor Cost,4.64
Aug 2024,SKO,store Labor Cost,4.1
Aug 2024,JAP,store Labor Cost,3.6
Aug 2024,DWR,store Labor Cost,3.26
Aug 2024,AVK,store Labor Cost,3.38
Aug 2024,CYG,store Labor Cost,3.44
Aug 2024,NSS,store Labor Cost,2.65
Aug 2024,GEB,store Labor Cost,3.88
Aug 2024,ROH,store Labor Cost,3.31
Aug 2024,EKL,store Labor Cost,5.61
Aug 2024,PBF,store Labor Cost,3.31
Aug 2024,KBB,store Labor Cost,3.05
Aug 2024,PRM,store Labor Cost,3.58
Aug 2024,KAM,store Labor Cost,3.91
Aug 2024,MOM,store Labor Cost,3.08
Aug 2024,IHY,store Labor Cost,4.3
Aug 2024,DCH,store Labor Cost,3.52
Aug 2024,SCH,store Labor Cost,3.03
Aug 2024,LTP,store Labor Cost,2.81
Aug 2024,FSM,store Labor Cost,2.58
Aug 2024,GSM,store Labor Cost,2.95
Aug 2024,PPM,store Labor Cost,3.2
Aug 2024,FLM,store Labor Cost,3.69
Aug 2024,FDN,store Labor Cost,5.23
Aug 2024,DTK,store Labor Cost,4.01
Aug 2024,AKA,store Labor Cost,3.57
Aug 2024,HIM,store Labor Cost,3.65
Aug 2024,SMR,store Labor Cost,5.98
Aug 2024,ATL,store Labor Cost,3.65
Aug 2024,DSL,store Labor Cost,2.77
Aug 2024,ATT,store Labor Cost,3.21
Aug 2024,BNJ,store Labor Cost,3.09
Aug 2024,DLP,store Labor Cost,4.38
Aug 2024,EXA,store Labor Cost,4.24
Aug 2024,VRA,store Labor Cost,4.4
Aug 2024,CPM,store Labor Cost,4.49
Aug 2024,KTP,store Labor Cost,5.89
Aug 2024,CAR,store Labor Cost,2.96
Aug 2024,VEL,store Labor Cost,4.31
Aug 2024,EGL,Utility Cost,0.74
Aug 2024,ITPL,Utility Cost,1.64
Aug 2024,RMZ,Utility Cost,0.61
Aug 2024,KOR,Utility Cost,2.31
Aug 2024,INB,Utility Cost,0.0
Aug 2024,DIV,Utility Cost,1.35
Aug 2024,IND,Utility Cost,2.95
Aug 2024,BAG,Utility Cost,0.61
Aug 2024,DLF,Utility Cost,0.0
Aug 2024,MAN,Utility Cost,0.9
Aug 2024,MTP,Utility Cost,0.82
Aug 2024,ETV,Utility Cost,0.0
Aug 2024,VIR,Utility Cost,1.14
Aug 2024,ARK,Utility Cost,1.91
Aug 2024,SIG,Utility Cost,0.0
Aug 2024,HSR,Utility Cost,2.24
Aug 2024,CVR,Utility Cost,0.83
Aug 2024,SJP,Utility Cost,1.37
Aug 2024,ORW,Utility Cost,1.03
Aug 2024,EST,Utility Cost,1.37
Aug 2024,ORE,Utility Cost,0.0
Aug 2024,AUR,Utility Cost,0.0
Aug 2024,JPN,Utility Cost,2.06
Aug 2024,JPC,Utility Cost,0.0
Aug 2024,PTP,Utility Cost,0.58
Aug 2024,SEC,Utility Cost,0.0
Aug 2024,SYH,Utility Cost,2.15
Aug 2024,ETF,Utility Cost,0.68
Aug 2024,GSC,Utility Cost,0.0
Aug 2024,PRI,Utility Cost,0.0
Aug 2024,ECN,Utility Cost,1.11
Aug 2024,RGA,Utility Cost,0.9
Aug 2024,KNP,Utility Cost,1.28
Aug 2024,KCK,Utility Cost,1.66
Aug 2024,BVG,Utility Cost,1.16
Aug 2024,CLA,Utility Cost,1.27
Aug 2024,IBC,Utility Cost,0.88
Aug 2024,BTG,Utility Cost,0.38
Aug 2024,ECT,Utility Cost,1.74
Aug 2024,RRR,Utility Cost,1.11
Aug 2024,SHV,Utility Cost,1.06
Aug 2024,DCB,Utility Cost,0.0
Aug 2024,STN,Utility Cost,1.0
Aug 2024,JAY,Utility Cost,0.32
Aug 2024,VBP,Utility Cost,1.15
Aug 2024,ADM,Utility Cost,1.72
Aug 2024,SFC,Utility Cost,1.14
Aug 2024,SCK,Utility Cost,1.61
Aug 2024,SES,Utility Cost,1.16
Aug 2024,JIG,Utility Cost,2.23
Aug 2024,GCN,Utility Cost,1.65
Aug 2024,ANN,Utility Cost,1.54
Aug 2024,SKO,Utility Cost,2.03
Aug 2024,JAP,Utility Cost,1.44
Aug 2024,DWR,Utility Cost,1.28
Aug 2024,AVK,Utility Cost,0.99
Aug 2024,CYG,Utility Cost,0.89
Aug 2024,NSS,Utility Cost,1.35
Aug 2024,GEB,Utility Cost,2.18
Aug 2024,ROH,Utility Cost,1.26
Aug 2024,EKL,Utility Cost,3.62
Aug 2024,PBF,Utility Cost,0.6
Aug 2024,KBB,Utility Cost,1.1
Aug 2024,PRM,Utility Cost,0.85
Aug 2024,KAM,Utility Cost,1.16
Aug 2024,MOM,Utility Cost,0.63
Aug 2024,IHY,Utility Cost,1.08
Aug 2024,DCH,Utility Cost,0.0
Aug 2024,SCH,Utility Cost,1.09
Aug 2024,LTP,Utility Cost,1.36
Aug 2024,FSM,Utility Cost,0.4
Aug 2024,GSM,Utility Cost,0.83
Aug 2024,PPM,Utility Cost,0.72
Aug 2024,FLM,Utility Cost,1.25
Aug 2024,FDN,Utility Cost,2.51
Aug 2024,DTK,Utility Cost,1.69
Aug 2024,AKA,Utility Cost,0.99
Aug 2024,HIM,Utility Cost,1.22
Aug 2024,SMR,Utility Cost,1.82
Aug 2024,ATL,Utility Cost,0.8
Aug 2024,DSL,Utility Cost,0.79
